Area_sqft,Price
4389.014517273432,921340.4339467081
2367.482754106001,447720.5114588523
4816.64172969992,1008546.6452785701
3222.222667861116,584748.1821387665
896.3092207132893,187600.35450849915
4066.512323770779,848747.7980468923
2777.8519630787446,528155.6950859351
4521.892413680327,868592.9569155411
941.9587815319812,198065.41084949323
4496.181433904851,904151.9403003468
2450.64003593395,511281.7819991874
2276.107980797267,436685.4009934901
1949.0517214903105,411180.0152555556
1995.8868675226302,380317.71426562266
3248.48062978964,656566.3090271013
2107.3826027407704,393825.56188674684
1308.3182380225621,266190.61264510197
3055.9667397015905,657194.768702681
3200.377853742495,658779.4901268996
4151.675294120996,911569.757467325
1443.577703010326,282784.69097897265
2631.3551812731275,548810.4857246325
4738.083880314684,1028003.4574626376
656.3591786642852,143665.6641355336
4933.356046784716,1039343.0693190749
1466.7719727422573,273518.0581670397
4760.75034723332,1044611.357436431
1772.146408295496,385403.2097454358
1231.2560443506588,235688.06387111338
3700.0497596524556,715084.0925612233
587.7875278286859,115617.35671787008
4162.78329818355,841386.4527353297
3717.5795691470207,796324.3206199079
527.5841059098085,113256.46031732
1065.4094928725815,229990.0140834015
542.7147937704611,102386.54014910206
2859.0576807366124,517641.7925002413
4411.461028364891,812422.1507868735
1598.546465618802,299543.38762315555
4127.527060259195,835001.9652084326
1345.1088997188408,279856.57618409133
2471.214889722319,449053.4751794589
4358.951884118593,951373.0141160769
2525.3072046897187,460144.5261176585
3715.7589170251736,779196.4216955601
3995.7148025448782,802674.1026206835
3615.550828858315,677721.4161320109
4037.188048837193,834294.2980690573
855.6468388495939,159115.53039126238
4891.918293969884,902891.152459288
779.323265712782,149432.77826390578
2260.3070326319985,444630.1371671719
2823.1757294216354,530678.7904202496
1594.300739513843,329382.25302792
3869.6404479115326,818949.0611249692
1709.8299574472148,360199.5277513024
3572.0818537010546,666876.9432607262
3699.035064264352,714351.7525804285
4605.033783567701,894735.28194348
522.0708568956686,99747.40346308664
1923.5635457790438,422517.7651800559
3312.805956327336,696221.2702864702
1400.909365479864,298239.9474773669
3007.111723160291,567764.2022020617
3568.786575430971,671794.5116113102
2750.2582232524924,555561.9793069023
3620.1175111924917,714373.0434541492
1510.0641961742176,326113.8978923474
1293.4718248315526,236343.09678999652
1777.1493874472765,373203.7387256036
601.4655153201818,119802.12058918974
711.535938371376,135428.84473787327
3949.784580194536,817192.4220386145
1765.6558997624948,331215.0561318165
1578.2440051904453,307791.0077101929
1752.3001645370432,347095.7986689682
3276.758148521789,713711.7980364059
4876.637934957979,1043784.1264132432
2709.0928339372863,516812.9177452156
1924.0143444593343,364352.8345737091
4146.091888200475,804929.2527596572
2952.6035588554414,574598.7107017977
3246.003111267775,629824.2439227126
2412.5130547786257,468809.8258591739
2376.805432072868,467655.9202467334
4406.354636431301,954031.8068930407
1349.261520435739,262827.2767583004
1044.3373737901452,207256.23368328286
1798.3255539908196,333008.13746404904
1036.950723835113,198882.79402743425
1535.5700040210886,322379.9076811815
1676.0671651373677,354973.4978791348
778.9064605924007,168136.52436849978
887.2320406213762,165127.39984589248
3037.300342426803,548904.0189002319
4964.640914253532,967939.3073217323
3203.0730380842833,637432.2500866908
4951.469628500454,911757.070728806
4792.3504216672645,875844.7820804073
4837.9775171186,959179.577395886
3334.5581151210336,625349.1719011687
3659.387248176035,752642.2663299382
1754.227289939077,333729.27575634484
3207.491080497208,679941.8012177299
1060.2674411109638,222535.8322557599
4114.814318673522,763838.401929992
2252.7306056058246,411969.8231408275
618.1134037335974,135007.0756565469
4387.8359716611985,867378.2412023239
3856.9491043981234,833316.6004195819
2251.409422201213,487954.05651337345
3999.4175287797075,771384.695828642
2509.8705214387323,526916.1924704076
3905.8856113484253,853648.7462155665
3739.516825921223,712328.393251091
1012.8676019209782,197437.69018404506
3752.97719133635,739779.1188345073
1190.2683087720025,216871.83314903066
4138.24894225477,823176.1366678672
3063.856556666908,650802.6340316886
1643.267377898343,345851.35705517785
4940.864105269914,907670.3209677439
3652.952369965924,682322.8721693548
832.8760037497598,169523.36112958816
3314.82822195655,607959.7818778435
837.1274759487893,160505.13562759344
917.5391844161416,177751.67909441522
2727.555135641615,574437.6548424199
1122.2077414463254,244358.2932134814
2992.101923349281,603616.3043564665
4514.914413482129,937199.0920286585
3291.319975583035,718791.7950014967
2832.8560179504134,600188.477139835
3386.6971275350616,676200.2515276276
2558.6284900894043,523119.9633263435
4517.525545779746,925852.1749007786
4171.422713272794,833253.293179052
4219.865319456368,801041.3830123938
1385.4147955623025,279789.3805672081
4360.981900700436,830697.3110660268
2265.7623487918727,493948.74370854796
3915.5775195759156,754979.67851874
2536.6995424209217,475116.90788098914
2076.2569295116446,402461.4901556619
2241.663401874142,467848.3079324993
4629.943501683412,1006580.0484883505
1601.1246246093904,303713.92816703446
1793.4889819636064,353747.3828570553
3459.7562022962534,646460.7516357308
4081.9498190524628,834623.9204311646
2460.243358120861,508486.23924191424
1006.1387483557712,184449.19956967264
2254.7739836692763,473005.6596157407
576.7100642675327,108416.16218801547
4400.661789161055,840983.0067419929
1998.505207546222,363702.59900220274
1372.1481145371688,288953.59462630405
4165.6320896394245,864435.6342696972
2324.9329277080697,473889.6500933365
694.9234821030634,135376.59759879162
2051.207265429859,416789.8344474377
4776.080254639789,973227.554213579
1005.0212821829799,194133.02741553608
1092.7897307187254,220055.36695557038
3093.0154700686453,562893.7116953977
4710.917391352318,1013167.6117590904
4416.631764437642,872400.9331228834
917.3023238635756,192019.3639526719
3623.977421865136,755390.153540782
3256.6795704191322,656990.4618542449
1855.5647806149775,397961.15495169495
3997.92344406491,821633.8574603267
520.0430113933071,98591.00069086486
1238.2858644321263,258269.72732680073
1644.2937739653062,345632.54601392715
4575.287997783524,848378.0454967819
1876.824122202998,384167.41957957763
2917.341889423677,613525.5654908457
1818.2824966730354,385173.2745710364
3198.3331548110355,594879.4712607206
4835.80411690177,996883.401853949
2013.4384554646138,381526.5495684345
1538.5680510302398,308282.5498270875
2164.9608474636575,421621.66402895417
1250.896169455399,234585.2920266905
2991.594135646169,543631.4392735638
2527.076251090687,488585.7165087517
1735.0689970462852,376317.6299759022
2067.126663242483,452051.3297880846
1316.9668375722242,254962.9579833434
1619.2665862074919,344517.28485976823
2986.5599292080287,569821.1039548989
1709.7769324933636,309809.2772126475
1092.8918262757884,199172.8601698563
1981.1457023411388,420766.9025298249
3805.5051487772457,749280.1836266808
3596.956180679571,663100.1216413429
2419.8416854042816,446955.90277146036
2845.9722235864224,574311.3399907693
522.4523079102071,108901.85477995726
800.4585586254861,167502.06520743726
3113.27559405292,653663.150300952
4719.173893681698,957680.356947422
4668.657922054443,1001670.1666540236
1421.5182932427458,309344.24955605087
3194.5409387892246,637638.1072449775
2531.6389542377065,516365.53877585323
2494.3131664801563,522232.7954137656
3645.3979708247552,668943.1302795284
3179.247511197066,606291.8442600847
3077.8864881621794,660455.51330379
3232.4984734996137,582751.3038810653
2637.628050236037,475149.3201507757
1478.930006344618,305165.6573084262
1477.3726791206839,305592.9467310754
3206.1754917781086,695438.4825748659
1174.3630081716667,216791.21556077784
4925.31634575437,927998.6282943671
4665.146840856324,926412.2892848396
4353.686028436155,906927.0995547918
1833.1620759095476,341363.9984927158
4806.998602362623,1047467.6244493622
1287.0719945421404,239819.67902419044
4750.5112678096075,898720.5822599329
4327.560596819267,879526.7000851646
4427.803097698856,953197.4971294017
1548.8175603384084,315954.72138913063
4363.368267680749,822854.3040547963
1127.9302586732092,206083.19970610982
3913.8535981318873,714432.7975207259
3027.5797106915484,568873.9568628281
3645.080934524234,796325.471653922
4552.119993292159,842665.8978126366
1240.5290426703657,251721.37448795687
3560.9613794662487,782669.7038277626
4150.305144233585,894175.7571315727
554.7727996718925,114046.81187010136
3642.7775381866236,658799.6855753475
1844.4034639546276,333533.9291333898
1304.1909083868084,261203.25621561625
829.0648002558019,150331.46763617478
2513.1924176619286,464270.9707455558
2871.574333308303,578896.7941742765
4411.579012030004,908859.7090344415
4627.301198703389,833632.1705533098
1174.6916483363134,240228.27805315232
2966.3554257745027,548384.1067375116
2064.2687961791835,374198.42364793946
569.5946219857484,115744.98928159053
1821.9878012791537,349478.53305699973
4848.556054348087,931675.6413875354
3708.5142703718984,788874.2007316132
3057.8995746668406,615927.7896216502
1988.835308905045,360448.08773132093
1628.2475659986849,346227.2366316814
2229.7278606276213,483022.8037926397
609.444915911466,133813.73883930885
3257.3449884182023,705185.6719501553
3850.1730174614013,758288.2242569387
1345.052840259414,279880.62135651155
3012.2392941541552,642887.8379742571
3004.861569363965,562353.9613045753
1327.674902064964,278784.1570711139
534.6163112411641,108980.34119482663
4726.252835642697,1007251.3628821432
1198.2239725386828,225556.23778841816
3590.3792297130294,785764.720578341
1047.608057698877,221064.3346485765
2450.879685254804,464902.5823473809
2575.5653339639703,544528.837003466
4194.033607049198,847858.3311072302
568.7754737913721,106648.14747056193
2187.249986683799,440052.18999564106
1064.1634664141257,228771.07476764763
1044.7664511701541,189542.63633523986
4723.123181475634,932734.6753189685
810.402922803888,161096.3444670996
3863.8543797735774,817757.7748234303
2832.287789696998,572580.4882877033
945.0717426944228,194607.0723273324
803.8264196838311,157246.9402111604
1073.99657930334,198100.44942220027
566.9901737236037,103295.01994703973
4724.628135775918,955875.3294673446
3488.973989572454,753817.9573524665
758.4894869581417,137987.64094648906
4996.470143821792,922928.7104418318
2683.4067189630987,586760.0080591766
3816.1415677405207,747917.9748959038
3736.8711764734294,775839.5937438591
2339.6532774652405,456184.62262156233
3282.2639670434155,702627.9122121016
2346.2957065046194,475043.26927608886
2422.710224501263,489841.5826147397
4959.68819147489,1077913.025990257
2117.1606570593467,413069.9510522739
1876.9043444849628,375215.78094284475
3258.463678159444,709843.0835249543
4473.6719480072425,879201.1252240265
1878.5867109419921,342740.95592959767
3522.398075003378,750474.1789751104
2050.9943686706083,387369.06571031734
2164.6485082258396,393542.0162178665
3322.8985425794885,602225.9740308726
4358.23715594036,860070.142512622
2697.96222252748,567300.7579354029
1690.0009276374706,325196.79755065683
1578.4356342205374,300704.47813629353
3466.783595589337,699494.116172497
1278.2551954554065,230694.57247789443
3942.004959477765,837863.6770070326
1733.184832036047,314724.44612058206
2110.162907900838,417576.8378211073
2720.7900608391838,579178.9913072302
2615.4906431580803,573218.7259647499
4768.190077078742,884291.6558272655
2571.122241658685,552337.8591563865
4080.230949245939,777179.9292030315
1939.3383724237171,399961.5890797999
2217.055699107779,483680.81017167895
1396.007453913147,278021.75595247507
606.8997950455515,111650.36859196734
3605.865761669063,699305.6074650099
3774.5785857914384,780758.6731512996
2031.2270528500737,392829.54785032576
2904.3069468426015,570382.4043021924
1200.7664480383908,249723.40920282478
3351.588313794079,699193.2311497102
2879.14879799617,617015.9117253398
661.749186320928,138562.78763387722
906.6268850385652,173365.965411321
3589.8309455302624,750381.9704913036
1174.6708522702224,239423.5027756281
1111.378001849334,211463.25103410005
3881.9044340271757,762526.657588792
3717.3365340540504,741417.387280661
3350.676664811055,649789.7495316947
1739.0517079466044,321783.39236037544
4845.8311013700095,1024923.6272921164
720.7890129425698,138435.30122720357
1851.6059005177915,353012.1976332028
2492.446410677088,508434.85783180845
2789.1429018530384,518222.7876514132
2818.290089311608,545684.1426135125
871.6088377507731,160996.95324830868
2894.3370533883094,584146.3853296567
2385.8320186054507,490584.413805803
2418.0161869213844,445758.33593170776
4425.143943216192,812353.3438884905
1118.4679361430035,239140.4627914991
1719.5578311679956,342144.450656118
1230.8788075442758,246288.49528331112
1927.0487434902611,347091.62790507486
3907.651100610124,823854.7118604064
1101.543786344157,202697.33504184452
1705.24829319727,336829.4703452052
3383.963259123157,626320.6738485326
2190.2837979841624,470240.1026138689
1961.2619843120624,389109.60796409054
3826.396840722429,833228.5447630677
2411.2140623302002,457351.44207017333
4281.507244995855,869653.578192354
4974.053827099778,983528.5174058133
2463.1396046717596,480411.0021969025
3063.7018019960055,558193.6925605028
4512.071291091939,966032.0656044253
1295.3226485588598,275018.46633322357
1717.2475614040357,331356.47021321533
4873.400588865583,1035954.4924923931
4989.960711166706,921504.2703124341
4033.244393089005,796361.6749782889
3038.3460774930018,606252.3137592453
4878.772966911883,958393.9079745734
2212.629731687913,471169.70546220924
1220.0710597881234,242462.84439507674
3037.6848432977094,635745.3522008052
2533.462635512359,519657.0124896878
3968.734058514028,770555.3107013977
1190.9648573253596,258330.36067314993
707.2415522135839,134830.0681967157
3950.506415618312,747217.5667053144
747.3152357860822,140558.29376095196
1099.9629241133366,205234.35929022398
2336.981499275784,472999.30408898677
1518.6501060904632,322047.49906765606
1881.794587240106,383328.6228907696
1934.1642922230924,370995.67489821394
3917.579906229933,763236.7533019372
4090.4238694618703,854135.6401837942
1328.5891511729833,284310.67363136826
4792.040879595075,973345.2026406464
3622.130118781966,695222.8775240332
3727.1722594250505,811592.4714272494
3943.5023949870424,815340.8870771804
2811.821763504627,542352.6783508145
3436.5423290168555,712347.9909814663
1463.794693118114,282564.5176713216
4097.226943508803,740002.7906774773
2870.639017570723,522400.14754686767
3054.6642129232664,670159.6604560654
765.2026183625845,164459.9953989664
4072.455971103302,761288.6412490997
3665.5894703389686,724735.9891039814
4797.66685108837,874396.0785540516
1641.060839307798,301380.2843624
3233.1107765974384,626136.6413562186
3616.842717383034,751681.2245927512
2387.4652234020705,494434.9074875018
3598.589845236468,765448.7715601462
4896.700761066508,1067073.771609241
1281.7465008747135,273623.2863752039
1761.3774452355813,343915.29702501785
4326.994252829799,799060.9827709803
2535.09355378092,486901.9737530553
1491.8423973268032,302758.45567708754
3502.2586381552333,760480.1979469649
3820.5246135554767,726299.9325038702
3807.96465701881,785046.7069942582
2044.6322818446704,438558.56580902217
1414.5151268057054,263729.21933674073
541.4900232219663,101259.31735218328
4735.607574562327,892072.0663418276
4191.843831425806,836236.3651101668
4792.492747959578,1030876.3241127632
690.9958750005543,129415.70705159486
2609.118178653991,472291.2609799592
2562.2898194126856,481314.408245948
671.9487095117031,128181.25171525161
2715.3721621040836,567043.0258194077
2188.2901264445372,402378.68620920397
4407.360788199655,954748.7375949648
4127.743003294838,842328.9852084458
2591.443123799746,553087.2071570904
2436.4155737531137,486372.51574214996
1369.8699357077908,279624.84459494206
1894.8882223454555,401212.3361847922
2482.4557012560754,506145.7475063636
4839.707275222451,1036018.401807804
3272.76797950218,662850.3224444524
1822.2297633002088,378580.27218998293
4618.588447185116,961474.3974375299
3220.331467264166,702995.5961061907
3882.476893446497,779573.445387864
4986.733568509015,963315.4794441595
4678.952236315779,1002665.4388606602
2588.499418249789,488089.4231520291
4683.048650103269,844827.6479738812
3528.604538426378,772419.1529132416
3394.3827435156445,725494.5499214804
4686.7931939702585,883503.9910996784
3033.9212624930956,561168.6793532611
1466.983899940376,302492.8861486009
1379.1198287214795,298356.8257964086
1862.6217676298584,355462.7940426379
3202.6969523966154,656665.4297915662
3810.7544309740206,705026.6805251858
2683.4278024987652,533195.8828747706
1906.7542110650904,366705.68114011164
3302.080876190233,606043.903236736
4862.523460432365,1010951.3431843828
700.4635644619893,138285.57049544284
649.4871541094329,137619.90295440052
1499.8888021562511,296054.2528673877
1316.9414208212997,261409.53560183282
1296.0027706625265,253548.30268091167
3550.063355741222,750100.7413092763
3315.9503614451114,662792.2115261076
1439.2097529211424,267810.5029568045
594.8496568674735,120244.24685917914
1279.0555087377197,245429.3112236429
4370.35495431227,789505.935003164
2228.1328675436007,454299.97755186714
2850.6273723523072,529931.259842698
4259.353423742959,861435.5611229123
4924.284501629074,966312.4350658774
4804.741081929693,1008371.2797920841
769.088058435671,163445.8875882025
4653.731438327979,851440.3431324399
2378.5411313680843,514723.78522576805
762.5224974039998,151462.69445544606
4664.400138741643,1016390.3652995467
2514.290174329155,511409.69779716124
1223.479981685855,261502.13892455387
2322.888067214084,489148.1825223159
2320.3259221298354,445144.41875775653
2108.0060468485954,432934.00217287964
3093.463893138841,565517.5297412326
3498.0787559336904,660285.1335899528
1232.9396415483775,227971.04977551367
3309.3349896054933,654580.0776924911
4472.575330293274,826735.9795789602
1372.2012558273473,283967.46990197623
4596.570061520966,943843.9216860544
2135.205793294608,405131.5510838691
2523.8878141540863,522930.88169535185
3857.978808233489,767600.7028036414
1081.5630658270627,223778.86129561006
2161.9786164897973,444730.85439445224
3947.9718917447844,759401.836130209
4889.535363828592,1016486.8363587288
718.3470760506515,151931.97975924393
2467.866175132099,487737.3218246731
2252.2685994312787,442616.6356109358
3643.79408605925,735766.6189326178
760.5115884599966,138828.38780362575
4136.314717514337,813392.6437762426
2593.8072293069054,564892.7915512251
2263.390092652755,481472.6182368442
3170.3623556680286,646943.7983850641
1158.1586461119764,211329.25320101553
550.9338915731652,119756.82404925665
1524.2973224743826,279790.8909980325
2486.717522461445,501325.1694595118
4549.7618211026565,819005.5908791693
2777.2600906550083,511137.0619543142
2501.3774219288007,543909.1038234256
1626.4422413351908,319209.8758263115
2584.984989996717,526478.871862179
839.5280520853695,153420.82946895852
4467.570191304843,812629.4805554954
4929.770045561767,944581.8580882085
1856.0681077848685,363145.99443515134
1247.5891360050769,243146.34297355814
2498.3948844962333,505892.403314415
3490.06283585326,675157.826707541
1054.1827266733212,197962.5540421929
4513.44112762668,946157.1633987828
1553.0188390138023,300279.421078017
1592.0560234701682,333649.8080203985
1574.766901362515,319705.9731278022
531.1370118445981,96745.61497271125
4411.668594149963,929339.9708168311
4285.824619101013,863628.643201147
4477.593307839199,946263.9608986625
2998.2334417420266,554765.3873010036
616.0035413898614,116751.76061838616
1437.805656429583,270168.08732835716
1904.226118314728,417080.1531389814
1392.4504285226208,256575.64128974284
3910.449669117354,821427.4862796223
955.7352806976821,195480.98802365398
2498.485619245763,547689.9772915903
4296.920949797315,788384.3651831107
3749.8619842763505,688670.7580853666
4427.622993079537,970580.7581024965
1704.403684150026,370809.49011701724
2874.918599779187,625767.3889484387
1842.4601499094686,377279.29277557065
3231.9474412909267,644206.3138730471
4087.3092191986125,761679.7008017033
1189.6895202148582,220470.72079014222
2915.09764642373,590183.7145992671
2090.4917922662116,394267.00098107447
3518.8056605820166,694640.2411064208
2943.242820250179,548487.1113723075
1939.803721200709,414049.2411950938
2563.453261340634,562254.3899315421
1567.9537523066708,284510.4117839008
4291.4963407721825,828734.5960879369
1932.6941191455899,381709.33444779634
1284.3117793850356,268508.2739991306
759.4366958294953,153390.14536241724
3264.7743039314346,620834.048036756
775.7338856773687,157545.9938922827
1738.4788147474294,332995.7801529515
4311.445311915485,878281.725832613
1020.6705733012942,195522.29731530676
848.5332566651007,168958.10024997234
2986.432269232984,589408.1036277036
3576.1979666878624,785785.9975972979
1370.7705072405067,256561.7461388645
3143.222985101719,613485.3927331914
3875.094279145815,799823.7210925567
796.522446175856,168321.03958150212
3730.000953961186,685756.4655229261
1851.4270427538381,405160.55163673504
4093.0304351532363,859396.5356955806
2460.2134790385,499780.1621692045
3330.357158197406,680038.7411119529
2914.053620919479,536568.1206364655
3405.004542337637,707902.6983873008
1788.886651878469,358861.70956634876
3720.7883849632003,681732.1961108021
776.0543831220152,152693.41516852606
2679.468673970837,553918.5045389317
4088.9037118167817,882930.383464766
1534.849895284669,316001.4789535762
3114.247471538905,630792.568161421
522.0968500662685,95920.73336306645
1524.621365079861,290559.50409843295
3793.0052018122296,738213.3858704349
2431.8883531663823,472427.3985575928
2167.629372608307,395349.09925207484
3166.437041088116,597177.9366021154
2126.344460176354,410181.35903193755
1434.4697704072164,292875.000874124
2320.9556890809567,496920.955812951
4136.782668090081,882533.946913395
4411.8394490949995,914358.5815313705
2096.034485998197,428282.3693268615
1789.6530207755181,331416.3713665442
2817.894435615768,555478.2791172838
4224.6928849683045,843129.8500488239
3581.2824043036953,658061.2679123054
512.8131872176698,109434.44018708382
3265.2137270095304,620166.3183847881
1315.7281067879476,286403.6723123013
3369.6893528361265,687754.851227672
3524.8992097562345,771284.7922912396
1484.0651032451144,283846.26175747806
3016.921719590701,605017.8012420418
1033.5483086441334,211316.0664193
4815.634497936546,935014.4479745564
3927.3498485605724,772886.4077313467
3031.6765309014754,625664.5360511452
4327.797436165727,822759.3793365043
4183.288777577047,865001.8845117346
4650.66064479105,849809.9342290423
3563.6610691935,651991.3415913873
898.8952741592497,191496.72927398898
4542.060789153618,986266.3717092295
4486.846499959778,863031.6672900985
3733.075395012579,799733.9283565598
1389.5600609396117,251556.27635828956
4003.4338256764418,835089.9931635059
584.0077007648965,106811.42974080743
